datetime,temperature,humidite,precipitation,heure,minute,seconde
2023-03-13 03:50:30.915457728,18.3,81.1,0.0,03,50,30
2023-03-13 12:35:39.469734872,17.5,77.8,2.505,12,35,39
2023-03-13 21:20:48.024012008,17.6,78.2,0.042,21,20,48
2023-03-14 06:05:56.578289144,17.9,76.0,0.0,06,05,56
2023-03-14 14:51:05.132566288,17.3,75.6,0.0,14,51,05
2023-03-14 23:36:13.686843424,11.6,59.7,6.123,23,36,13
2023-03-15 08:21:22.241120560,13.8,55.1,0.0,08,21,22
2023-03-15 17:06:30.795397704,16.9,57.4,0.0,17,06,30
2023-03-16 01:51:39.349674840,18.3,58.0,0.0,01,51,39
2023-03-16 10:36:47.903951976,17.9,66.4,0.0,10,36,47
2023-03-16 19:21:56.458229112,16.8,77.7,0.0,19,21,56
2023-03-17 04:07:05.012506256,17.6,75.0,0.0,04,07,05
2023-03-17 12:52:13.566783392,17.2,77.0,0.0,12,52,13
2023-03-17 21:37:22.121060528,17.6,72.4,0.0,21,37,22
2023-03-18 06:22:30.675337672,17.4,68.5,0.0,06,22,30
2023-03-18 15:07:39.229614808,17.7,75.7,0.0,15,07,39
2023-03-18 23:52:47.783891944,17.1,69.9,0.0,23,52,47
2023-03-19 08:37:56.338169088,16.4,74.4,0.0,08,37,56
2023-03-19 17:23:04.892446224,16.1,66.8,0.0,17,23,04
2023-03-20 02:08:13.446723360,15.5,79.1,0.027,02,08,13
2023-03-20 10:53:22.001000504,15.0,76.2,2.052,10,53,22
2023-03-20 19:38:30.555277640,15.7,74.5,0.0,19,38,30
2023-03-21 04:23:39.109554776,15.7,79.6,0.0,04,23,39
2023-03-21 13:08:47.663831920,15.3,73.7,0.006,13,08,47
2023-03-21 21:53:56.218109056,13.0,69.8,1.723,21,53,56
2023-03-22 06:39:04.772386192,11.2,73.6,5.135,06,39,04
2023-03-22 15:24:13.326663336,9.7,81.4,15.433,15,24,13
2023-03-23 00:09:21.880940472,9.0,82.0,15.755,00,09,21
2023-03-23 08:54:30.435217608,10.5,72.7,0.77,08,54,30
2023-03-23 17:39:38.989494752,11.8,83.9,4.828,17,39,38
2023-03-24 02:24:47.543771888,14.8,82.9,20.175,02,24,47
2023-03-24 11:09:56.098049024,11.9,84.0,5.607,11,09,56
2023-03-24 19:55:04.652326168,14.5,85.8,0.162,19,55,04
2023-03-25 04:40:13.206603304,12.2,88.3,3.626,04,40,13
2023-03-25 13:25:21.760880440,10.7,67.0,0.154,13,25,21
2023-03-25 22:10:30.315157584,10.7,66.7,0.032,22,10,30
2023-03-26 06:55:38.869434720,10.9,73.7,0.0,06,55,38
2023-03-26 15:40:47.423711856,12.9,78.5,2.048,15,40,47
2023-03-27 00:25:55.977988992,16.8,74.9,0.249,00,25,55
2023-03-27 09:11:04.532266136,12.8,84.0,16.318,09,11,04
2023-03-27 17:56:13.086543272,7.6,83.9,19.216,17,56,13
2023-03-28 02:41:21.640820408,6.4,83.9,9.404,02,41,21
2023-03-28 11:26:30.195097552,4.8,79.0,0.136,11,26,30
2023-03-28 20:11:38.749374688,8.9,77.4,0.0,20,11,38
2023-03-29 04:56:47.303651824,11.1,79.0,0.0,04,56,47
2023-03-29 13:41:55.857928968,11.8,81.1,0.0,13,41,55
2023-03-29 22:27:04.412206104,10.6,87.7,15.941,22,27,04
2023-03-30 07:12:12.966483240,6.6,76.8,10.198,07,12,12
2023-03-30 15:57:21.520760384,5.2,56.4,0.0,15,57,21
2023-03-31 00:42:30.075037520,6.3,65.2,0.0,00,42,30
2023-03-31 09:27:38.629314656,11.1,62.3,0.05,09,27,38
2023-03-31 18:12:47.183591800,10.6,88.2,14.049,18,12,47
2023-04-01 02:57:55.737868936,7.2,79.5,28.074,02,57,55
2023-04-01 11:43:04.292146072,5.2,78.0,4.451,11,43,04
2023-04-01 20:28:12.846423216,6.8,63.9,0.116,20,28,12
2023-04-02 05:13:21.400700352,8.7,69.2,0.0,05,13,21
2023-04-02 13:58:29.954977488,12.9,71.1,0.012,13,58,29
2023-04-02 22:43:38.509254632,13.6,65.1,0.0,22,43,38
2023-04-03 07:28:47.063531768,10.2,88.6,1.449,07,28,47
2023-04-03 16:13:55.617808904,9.1,90.9,2.759,16,13,55
2023-04-04 00:59:04.172086048,4.2,87.1,32.314,00,59,04
2023-04-04 09:44:12.726363184,3.7,81.3,1.205,09,44,12
2023-04-04 18:29:21.280640320,6.9,76.8,0.0,18,29,21
2023-04-05 03:14:29.834917464,8.4,80.1,0.0,03,14,29
2023-04-05 11:59:38.389194600,10.5,81.1,0.623,11,59,38
2023-04-05 20:44:46.943471736,10.6,77.4,0.0,20,44,46
2023-04-06 05:29:55.497748872,6.3,78.9,28.545,05,29,55
2023-04-06 14:15:04.052026016,3.5,69.1,1.594,14,15,04
2023-04-06 23:00:12.606303152,4.0,68.1,0.061,23,00,12
2023-04-07 07:45:21.160580288,5.8,74.4,0.0,07,45,21
2023-04-07 16:30:29.714857432,6.6,77.4,3.472,16,30,29
2023-04-08 01:15:38.269134568,6.0,81.3,4.427,01,15,38
2023-04-08 10:00:46.823411704,6.4,75.1,0.0,10,00,46
2023-04-08 18:45:55.377688848,6.4,66.1,0.0,18,45,55
2023-04-09 03:31:03.931965984,6.3,77.6,1.765,03,31,03
2023-04-09 12:16:12.486243120,5.9,79.0,6.032,12,16,12
2023-04-09 21:01:21.040520264,3.7,78.8,26.443,21,01,21
2023-04-10 05:46:29.594797400,3.5,82.3,8.512,05,46,29
2023-04-10 14:31:38.149074536,3.0,77.0,0.448,14,31,38
2023-04-10 23:16:46.703351680,1.6,76.3,1.611,23,16,46
2023-04-11 08:01:55.257628816,0.3,75.1,1.268,08,01,55
2023-04-11 16:47:03.811905952,3.7,62.8,0.0,16,47,03
2023-04-12 01:32:12.366183096,10.8,60.3,0.794,01,32,12
2023-04-12 10:17:20.920460232,9.3,82.1,20.471,10,17,20
2023-04-12 19:02:29.474737368,4.7,86.1,4.406,19,02,29
2023-04-13 03:47:38.029014512,4.0,72.8,1.061,03,47,38
2023-04-13 12:32:46.583291648,6.3,75.2,0.0,12,32,46
2023-04-13 21:17:55.137568784,5.2,79.5,8.363,21,17,55
2023-04-14 06:03:03.691845928,3.4,59.9,0.38,06,03,03
2023-04-14 14:48:12.246123064,7.1,71.4,0.0,14,48,12
2023-04-14 23:33:20.800400200,9.0,67.0,0.0,23,33,20
2023-04-15 08:18:29.354677336,9.6,72.0,0.0,08,18,29
2023-04-15 17:03:37.908954480,10.1,70.9,0.193,17,03,37
2023-04-16 01:48:46.463231616,8.7,78.6,1.03,01,48,46
2023-04-16 10:33:55.017508752,7.1,76.5,1.418,10,33,55
2023-04-16 19:19:03.571785896,9.9,77.7,0.865,19,19,03
2023-04-17 04:04:12.126063032,12.3,63.6,0.436,04,04,12
2023-04-17 12:49:20.680340168,11.5,66.5,0.142,12,49,20
2023-04-17 21:34:29.234617312,11.8,63.9,0.215,21,34,29
2023-04-18 06:19:37.788894448,6.9,84.9,2.836,06,19,37
2023-04-18 15:04:46.343171584,8.9,81.4,0.0,15,04,46
2023-04-18 23:49:54.897448728,13.2,58.8,0.0,23,49,54
2023-04-19 08:35:03.451725864,13.7,55.4,0.0,08,35,03
2023-04-19 17:20:12.006003000,11.2,71.2,4.699,17,20,12
2023-04-20 02:05:20.560280144,9.4,77.5,3.614,02,05,20
2023-04-20 10:50:29.114557280,11.0,67.7,0.0,10,50,29
2023-04-20 19:35:37.668834416,13.0,57.8,0.0,19,35,37
2023-04-21 04:20:46.223111560,13.8,51.8,0.0,04,20,46
2023-04-21 13:05:54.777388696,9.6,78.3,0.0,13,05,54
2023-04-21 21:51:03.331665832,8.5,84.7,2.907,21,51,03
2023-04-22 06:36:11.885942976,6.7,83.7,2.264,06,36,11
2023-04-22 15:21:20.440220112,6.7,85.2,5.831,15,21,20
2023-04-23 00:06:28.994497248,5.7,76.8,0.253,00,06,28
2023-04-23 08:51:37.548774392,5.1,77.1,0.0,08,51,37
2023-04-23 17:36:46.103051528,8.6,74.8,0.0,17,36,46
2023-04-24 02:21:54.657328664,11.1,72.8,4.174,02,21,54
2023-04-24 11:07:03.211605808,6.3,83.2,16.501,11,07,03
2023-04-24 19:52:11.765882944,6.1,67.4,1.101,19,52,11
2023-04-25 04:37:20.320160080,5.8,76.1,5.082,04,37,20
2023-04-25 13:22:28.874437216,6.1,67.9,0.133,13,22,28
2023-04-25 22:07:37.428714360,6.8,62.6,0.0,22,07,37
2023-04-26 06:52:45.982991496,6.5,77.3,0.0,06,52,45
2023-04-26 15:37:54.537268632,7.9,71.2,0.0,15,37,54
2023-04-27 00:23:03.091545776,6.1,88.1,0.0,00,23,03
2023-04-27 09:08:11.645822912,7.3,85.1,0.0,09,08,11
2023-04-27 17:53:20.200100048,7.5,79.4,0.0,17,53,20
2023-04-28 02:38:28.754377192,3.2,86.7,11.31,02,38,28
2023-04-28 11:23:37.308654328,1.0,89.8,8.519,11,23,37
2023-04-28 20:08:45.862931464,4.7,83.8,3.96,20,08,45
2023-04-29 04:53:54.417208608,6.2,69.0,0.0,04,53,54
2023-04-29 13:39:02.971485744,4.8,79.1,3.739,13,39,02
2023-04-29 22:24:11.525762880,6.1,68.4,1.349,22,24,11
2023-04-30 07:09:20.080040024,10.2,68.9,0.0,07,09,20
2023-04-30 15:54:28.634317160,9.6,78.3,0.033,15,54,28
2023-05-01 00:39:37.188594296,6.6,61.3,0.0,00,39,37
2023-05-01 09:24:45.742871440,5.3,65.5,0.0,09,24,45
2023-05-01 18:09:54.297148576,9.5,61.5,0.0,18,09,54
2023-05-02 02:55:02.851425712,11.4,73.1,1.264,02,55,02
2023-05-02 11:40:11.405702856,11.6,54.4,0.131,11,40,11
2023-05-02 20:25:19.959979992,14.3,47.4,0.0,20,25,19
2023-05-03 05:10:28.514257128,13.5,71.0,0.0,05,10,28
2023-05-03 13:55:37.068534272,13.2,77.3,0.0,13,55,37
2023-05-03 22:40:45.622811408,15.0,59.2,0.0,22,40,45
2023-05-04 07:25:54.177088544,11.0,77.5,11.351,07,25,54
2023-05-04 16:11:02.731365688,7.4,79.2,13.617,16,11,02
2023-05-05 00:56:11.285642824,7.8,71.8,0.0,00,56,11
2023-05-05 09:41:19.839919960,8.1,70.5,0.019,09,41,19
2023-05-05 18:26:28.394197096,8.7,74.9,0.0,18,26,28
2023-05-06 03:11:36.948474240,13.0,61.1,0.0,03,11,36
2023-05-06 11:56:45.502751376,15.4,55.9,0.0,11,56,45
2023-05-06 20:41:54.057028512,14.0,69.7,0.0,20,41,54
2023-05-07 05:27:02.611305656,10.5,77.3,0.0,05,27,02
2023-05-07 14:12:11.165582792,9.4,73.2,0.0,14,12,11
2023-05-07 22:57:19.719859928,9.4,60.7,0.0,22,57,19
2023-05-08 07:42:28.274137072,10.0,57.8,0.0,07,42,28
2023-05-08 16:27:36.828414208,8.3,52.7,0.0,16,27,36
2023-05-09 01:12:45.382691344,8.4,64.2,0.0,01,12,45
2023-05-09 09:57:53.936968488,10.3,64.8,0.0,09,57,53
2023-05-09 18:43:02.491245624,10.1,71.2,0.006,18,43,02
2023-05-10 03:28:11.045522760,9.0,59.6,0.0,03,28,11
2023-05-10 12:13:19.599799904,7.7,50.8,0.0,12,13,19
2023-05-10 20:58:28.154077040,8.2,53.0,0.0,20,58,28
2023-05-11 05:43:36.708354176,9.2,62.6,0.0,05,43,36
2023-05-11 14:28:45.262631320,9.9,71.3,0.0,14,28,45
2023-05-11 23:13:53.816908456,9.6,75.9,0.0,23,13,53
2023-05-12 07:59:02.371185592,10.2,60.6,0.0,07,59,02
2023-05-12 16:44:10.925462736,10.1,63.9,0.0,16,44,10
2023-05-13 01:29:19.479739872,10.5,68.6,0.0,01,29,19
2023-05-13 10:14:28.034017008,10.2,76.7,0.0,10,14,28
2023-05-13 18:59:36.588294152,12.1,77.5,0.238,18,59,36
2023-05-14 03:44:45.142571288,16.4,70.8,1.052,03,44,45
2023-05-14 12:29:53.696848424,13.9,72.4,2.902,12,29,53
2023-05-14 21:15:02.251125568,12.4,83.7,1.534,21,15,02
2023-05-15 06:00:10.805402704,13.4,81.5,4.451,06,00,10
2023-05-15 14:45:19.359679840,14.1,76.3,0.327,14,45,19
2023-05-15 23:30:27.913956976,13.9,79.7,0.74,23,30,27
2023-05-16 08:15:36.468234120,12.6,86.5,11.65,08,15,36
2023-05-16 17:00:45.022511256,10.0,82.0,0.372,17,00,45
2023-05-17 01:45:53.576788392,10.4,59.2,0.0,01,45,53
2023-05-17 10:31:02.131065536,10.2,64.6,0.0,10,31,02
2023-05-17 19:16:10.685342672,10.0,78.3,1.133,19,16,10
2023-05-18 04:01:19.239619808,9.7,62.3,0.813,04,01,19
2023-05-18 12:46:27.793896952,8.1,66.3,1.365,12,46,27
2023-05-18 21:31:36.348174088,10.0,57.9,0.093,21,31,36
2023-05-19 06:16:44.902451224,10.4,58.7,0.0,06,16,44
2023-05-19 15:01:53.456728368,12.1,55.0,0.0,15,01,53
2023-05-19 23:47:02.011005504,15.4,53.4,0.145,23,47,02
2023-05-20 08:32:10.565282640,16.1,60.2,0.0,08,32,10
2023-05-20 17:17:19.119559784,13.8,68.5,0.0,17,17,19
2023-05-21 02:02:27.673836920,14.5,60.8,0.0,02,02,27
2023-05-21 10:47:36.228114056,17.2,65.6,0.0,10,47,36
2023-05-21 19:32:44.782391200,19.3,63.4,0.0,19,32,44
2023-05-22 04:17:53.336668336,19.3,59.9,0.0,04,17,53
2023-05-22 13:03:01.890945472,18.0,64.1,0.0,13,03,01
2023-05-22 21:48:10.445222616,15.2,75.6,5.673,21,48,10
2023-05-23 06:33:18.999499752,16.3,71.9,0.0,06,33,18
2023-05-23 15:18:27.553776888,18.5,56.7,0.0,15,18,27
2023-05-24 00:03:36.108054032,18.8,66.3,0.838,00,03,36
2023-05-24 08:48:44.662331168,19.9,63.0,0.249,08,48,44
2023-05-24 17:33:53.216608304,15.6,72.3,4.766,17,33,53
2023-05-25 02:19:01.770885448,12.7,72.5,21.835,02,19,01
2023-05-25 11:04:10.325162584,14.6,61.5,0.0,11,04,10
2023-05-25 19:49:18.879439720,15.3,75.7,0.881,19,49,18
2023-05-26 04:34:27.433716856,15.9,80.4,3.445,04,34,27
2023-05-26 13:19:35.987994000,17.7,65.8,0.014,13,19,35
2023-05-26 22:04:44.542271136,17.6,63.1,0.018,22,04,44
2023-05-27 06:49:53.096548272,17.2,74.1,0.0,06,49,53
2023-05-27 15:35:01.650825416,19.7,68.7,0.006,15,35,01
2023-05-28 00:20:10.205102552,20.2,64.5,0.094,00,20,10
2023-05-28 09:05:18.759379688,17.2,78.5,0.74,09,05,18
2023-05-28 17:50:27.313656832,17.9,78.5,0.189,17,50,27
2023-05-29 02:35:35.867933968,21.2,66.9,0.0,02,35,35
2023-05-29 11:20:44.422211104,23.2,54.6,0.0,11,20,44
2023-05-29 20:05:52.976488248,22.4,59.0,0.0,20,05,52
2023-05-30 04:51:01.530765384,21.6,61.2,0.0,04,51,01
2023-05-30 13:36:10.085042520,21.5,64.9,0.0,13,36,10
2023-05-30 22:21:18.639319664,18.5,78.6,24.13,22,21,18
2023-05-31 07:06:27.193596800,18.8,77.6,2.526,07,06,27
2023-05-31 15:51:35.747873936,20.7,71.3,0.0,15,51,35
2023-06-01 00:36:44.302151080,22.6,56.4,0.0,00,36,44
2023-06-01 09:21:52.856428216,24.0,66.9,0.0,09,21,52
2023-06-01 18:07:01.410705352,24.3,62.6,0.0,18,07,01
2023-06-02 02:52:09.964982496,23.4,62.8,0.0,02,52,09
2023-06-02 11:37:18.519259632,24.1,65.0,0.0,11,37,18
2023-06-02 20:22:27.073536768,22.3,75.6,0.0,20,22,27
2023-06-03 05:07:35.627813912,21.6,81.4,0.988,05,07,35
2023-06-03 13:52:44.182091048,22.6,73.1,0.489,13,52,44
2023-06-03 22:37:52.736368184,22.5,64.1,0.061,22,37,52
2023-06-04 07:23:01.290645328,22.9,63.7,0.0,07,23,01
2023-06-04 16:08:09.844922464,23.4,62.7,0.0,16,08,09
2023-06-05 00:53:18.399199600,23.9,56.9,0.0,00,53,18
2023-06-05 09:38:26.953476736,24.9,57.2,0.0,09,38,26
2023-06-05 18:23:35.507753880,24.6,64.3,0.0,18,23,35
2023-06-06 03:08:44.062031016,24.2,70.0,0.0,03,08,44
2023-06-06 11:53:52.616308152,23.2,76.1,1.643,11,53,52
2023-06-06 20:39:01.170585296,23.1,82.8,3.219,20,39,01
2023-06-07 05:24:09.724862432,25.0,72.9,0.0,05,24,09
2023-06-07 14:09:18.279139568,24.9,76.3,0.0,14,09,18
2023-06-07 22:54:26.833416712,24.9,76.2,0.33,22,54,26
2023-06-08 07:39:35.387693848,25.4,74.3,0.0,07,39,35
2023-06-08 16:24:43.941970984,26.5,70.0,0.012,16,24,43
2023-06-09 01:09:52.496248128,26.1,69.2,0.0,01,09,52
2023-06-09 09:55:01.050525264,25.0,72.7,5.998,09,55,01
2023-06-09 18:40:09.604802400,23.7,77.5,0.513,18,40,09
2023-06-10 03:25:18.159079544,23.9,77.5,0.503,03,25,18
2023-06-10 12:10:26.713356680,26.3,70.3,0.0,12,10,26
2023-06-10 20:55:35.267633816,26.7,70.6,0.0,20,55,35
2023-06-11 05:40:43.821910960,28.0,49.9,0.0,05,40,43
2023-06-11 14:25:52.376188096,27.4,68.2,0.0,14,25,52
2023-06-11 23:11:00.930465232,27.3,71.8,0.0,23,11,00
2023-06-12 07:56:09.484742376,27.6,58.8,0.0,07,56,09
2023-06-12 16:41:18.039019512,25.5,70.6,0.245,16,41,18
2023-06-13 01:26:26.593296648,24.7,53.5,0.114,01,26,26
2023-06-13 10:11:35.147573792,22.9,50.3,0.0,10,11,35
2023-06-13 18:56:43.701850928,23.8,52.7,0.0,18,56,43
2023-06-14 03:41:52.256128064,25.2,62.0,0.0,03,41,52
2023-06-14 12:27:00.810405208,26.0,69.5,0.0,12,27,00
2023-06-14 21:12:09.364682344,26.5,66.9,0.0,21,12,09
2023-06-15 05:57:17.918959480,26.4,62.8,0.0,05,57,17
2023-06-15 14:42:26.473236616,25.4,67.5,0.0,14,42,26
2023-06-15 23:27:35.027513760,26.6,55.9,0.0,23,27,35
2023-06-16 08:12:43.581790896,26.5,58.8,0.0,08,12,43
2023-06-16 16:57:52.136068032,27.7,55.6,0.0,16,57,52
2023-06-17 01:43:00.690345176,24.8,66.8,1.068,01,43,00
2023-06-17 10:28:09.244622312,21.0,76.3,14.012,10,28,09
2023-06-17 19:13:17.798899448,21.2,66.5,5.059,19,13,17
2023-06-18 03:58:26.353176592,22.9,55.3,0.0,03,58,26
2023-06-18 12:43:34.907453728,21.3,64.6,1.25,12,43,34
2023-06-18 21:28:43.461730864,20.3,76.5,14.374,21,28,43
2023-06-19 06:13:52.016008008,22.4,66.9,0.0,06,13,52
2023-06-19 14:59:00.570285144,23.9,63.7,0.041,14,59,00
2023-06-19 23:44:09.124562280,24.4,59.5,0.0,23,44,09
2023-06-20 08:29:17.678839424,25.0,62.5,0.0,08,29,17
2023-06-20 17:14:26.233116560,25.4,66.3,0.0,17,14,26
2023-06-21 01:59:34.787393696,25.7,61.9,0.0,01,59,34
2023-06-21 10:44:43.341670840,25.9,62.7,0.0,10,44,43
2023-06-21 19:29:51.895947976,26.5,62.2,0.0,19,29,51
2023-06-22 04:15:00.450225112,23.3,76.8,10.812,04,15,00
2023-06-22 13:00:09.004502256,23.9,69.8,2.479,13,00,09
2023-06-22 21:45:17.558779392,25.1,63.0,0.094,21,45,17
2023-06-23 06:30:26.113056528,25.5,64.1,0.018,06,30,26
2023-06-23 15:15:34.667333672,25.8,65.2,0.0,15,15,34
2023-06-24 00:00:43.221610808,26.0,67.6,0.0,00,00,43
2023-06-24 08:45:51.775887944,25.9,73.9,0.173,08,45,51
2023-06-24 17:31:00.330165088,26.8,64.9,0.0,17,31,00
2023-06-25 02:16:08.884442224,27.7,63.9,0.0,02,16,08
2023-06-25 11:01:17.438719360,27.3,69.1,0.0,11,01,17
2023-06-25 19:46:25.992996496,26.8,62.5,0.0,19,46,25
2023-06-26 04:31:34.547273640,25.5,57.4,0.098,04,31,34
2023-06-26 13:16:43.101550776,24.3,53.7,0.049,13,16,43
2023-06-26 22:01:51.655827912,24.8,53.8,0.0,22,01,51
2023-06-27 06:47:00.210105056,25.4,56.7,0.0,06,47,00
2023-06-27 15:32:08.764382192,25.6,62.6,0.0,15,32,08
2023-06-28 00:17:17.318659328,25.7,66.5,0.0,00,17,17
2023-06-28 09:02:25.872936472,26.2,65.9,0.0,09,02,25
2023-06-28 17:47:34.427213608,26.1,69.1,0.0,17,47,34
2023-06-29 02:32:42.981490744,26.5,59.1,0.0,02,32,42
2023-06-29 11:17:51.535767888,25.7,64.5,0.0,11,17,51
2023-06-29 20:03:00.090045024,25.6,74.2,0.0,20,03,00
2023-06-30 04:48:08.644322160,26.0,75.9,0.189,04,48,08
2023-06-30 13:33:17.198599304,25.2,72.0,0.22,13,33,17
2023-06-30 22:18:25.752876440,21.3,80.7,29.304,22,18,25
2023-07-01 07:03:34.307153576,22.0,71.5,6.808,07,03,34
2023-07-01 15:48:42.861430720,22.9,66.6,0.0,15,48,42
2023-07-02 00:33:51.415707856,24.1,68.5,0.072,00,33,51
2023-07-02 09:18:59.969984992,24.2,78.5,4.683,09,18,59
2023-07-02 18:04:08.524262136,25.7,75.7,0.122,18,04,08
2023-07-03 02:49:17.078539272,25.6,78.3,0.0,02,49,17
2023-07-03 11:34:25.632816408,26.4,77.8,0.0,11,34,25
2023-07-03 20:19:34.187093552,26.8,74.7,0.0,20,19,34
2023-07-04 05:04:42.741370688,27.1,74.3,0.0,05,04,42
2023-07-04 13:49:51.295647824,26.7,71.8,0.0,13,49,51
2023-07-04 22:34:59.849924968,26.2,65.9,0.0,22,34,59
2023-07-05 07:20:08.404202104,25.4,62.2,0.0,07,20,08
2023-07-05 16:05:16.958479240,24.8,63.5,0.0,16,05,16
2023-07-06 00:50:25.512756376,24.0,61.4,0.0,00,50,25
2023-07-06 09:35:34.067033520,24.7,67.0,0.0,09,35,34
2023-07-06 18:20:42.621310656,25.1,68.5,0.0,18,20,42
2023-07-07 03:05:51.175587792,25.5,63.6,0.0,03,05,51
2023-07-07 11:50:59.729864936,25.4,65.1,0.0,11,50,59
2023-07-07 20:36:08.284142072,24.6,70.5,0.0,20,36,08
2023-07-08 05:21:16.838419208,23.7,60.4,0.0,05,21,16
2023-07-08 14:06:25.392696352,23.0,62.7,0.0,14,06,25
2023-07-08 22:51:33.946973488,24.0,63.5,0.77,22,51,33
2023-07-09 07:36:42.501250624,23.6,62.1,0.0,07,36,42
2023-07-09 16:21:51.055527768,23.3,70.3,0.0,16,21,51
2023-07-10 01:06:59.609804904,24.2,65.3,0.0,01,06,59
2023-07-10 09:52:08.164082040,23.6,67.5,0.0,09,52,08
2023-07-10 18:37:16.718359184,23.6,63.0,1.55,18,37,16
2023-07-11 03:22:25.272636320,23.7,54.1,0.0,03,22,25
2023-07-11 12:07:33.826913456,22.7,63.8,0.0,12,07,33
2023-07-11 20:52:42.381190600,21.2,63.5,0.0,20,52,42
2023-07-12 05:37:50.935467736,21.2,72.1,0.0,05,37,50
2023-07-12 14:22:59.489744872,23.3,59.2,0.0,14,22,59
2023-07-12 23:08:08.044022016,23.0,69.2,0.0,23,08,08
2023-07-13 07:53:16.598299152,18.3,81.5,11.201,07,53,16
2023-07-13 16:38:25.152576288,17.8,54.4,0.52,16,38,25
2023-07-14 01:23:33.706853432,17.4,53.5,0.0,01,23,33
2023-07-14 10:08:42.261130568,17.2,68.0,0.0,10,08,42
2023-07-14 18:53:50.815407704,19.8,67.2,0.244,18,53,50
2023-07-15 03:38:59.369684848,20.0,78.8,1.153,03,38,59
2023-07-15 12:24:07.923961984,20.5,80.4,0.0,12,24,07
2023-07-15 21:09:16.478239120,21.3,75.0,0.538,21,09,16
2023-07-16 05:54:25.032516256,20.2,70.6,0.0,05,54,25
2023-07-16 14:39:33.586793400,19.7,70.5,0.0,14,39,33
2023-07-16 23:24:42.141070536,20.5,67.4,0.0,23,24,42
2023-07-17 08:09:50.695347672,21.8,71.1,0.0,08,09,50
2023-07-17 16:54:59.249624816,22.6,73.3,0.0,16,54,59
2023-07-18 01:40:07.803901952,23.0,69.3,0.0,01,40,07
2023-07-18 10:25:16.358179088,24.4,58.9,0.0,10,25,16
2023-07-18 19:10:24.912456232,18.1,81.5,16.468,19,10,24
2023-07-19 03:55:33.466733368,16.6,70.5,11.122,03,55,33
2023-07-19 12:40:42.021010504,16.9,68.5,0.0,12,40,42
2023-07-19 21:25:50.575287648,15.6,85.2,13.277,21,25,50
2023-07-20 06:10:59.129564784,17.3,74.5,0.0,06,10,59
2023-07-20 14:56:07.683841920,18.2,79.3,0.0,14,56,07
2023-07-20 23:41:16.238119064,19.3,80.0,0.129,23,41,16
2023-07-21 08:26:24.792396200,19.1,70.8,0.0,08,26,24
2023-07-21 17:11:33.346673336,19.1,74.8,0.0,17,11,33
2023-07-22 01:56:41.900950480,19.2,78.1,0.0,01,56,41
2023-07-22 10:41:50.455227616,18.0,82.3,0.0,10,41,50
2023-07-22 19:26:59.009504752,19.3,77.1,0.0,19,26,59
2023-07-23 04:12:07.563781896,19.8,76.3,0.094,04,12,07
2023-07-23 12:57:16.118059032,19.4,82.9,0.0,12,57,16
2023-07-23 21:42:24.672336168,18.4,85.8,0.0,21,42,24
2023-07-24 06:27:33.226613312,17.8,80.9,0.0,06,27,33
2023-07-24 15:12:41.780890448,18.7,78.5,0.0,15,12,41
2023-07-24 23:57:50.335167584,18.3,75.3,0.0,23,57,50
2023-07-25 08:42:58.889444720,17.9,74.1,0.0,08,42,58
2023-07-25 17:28:07.443721864,17.9,73.3,0.0,17,28,07
2023-07-26 02:13:15.997999000,17.9,77.4,0.0,02,13,15
2023-07-26 10:58:24.552276136,18.0,70.5,0.0,10,58,24
2023-07-26 19:43:33.106553280,17.4,73.6,0.0,19,43,33
2023-07-27 04:28:41.660830416,16.6,79.8,0.0,04,28,41
2023-07-27 13:13:50.215107552,16.3,82.4,0.018,13,13,50
2023-07-27 21:58:58.769384696,16.1,84.5,0.0,21,58,58
2023-07-28 06:44:07.323661832,15.3,88.1,9.048,06,44,07
2023-07-28 15:29:15.877938968,13.7,81.2,18.791,15,29,15
2023-07-29 00:14:24.432216112,12.8,60.6,0.0,00,14,24
2023-07-29 08:59:32.986493248,13.3,74.1,0.0,08,59,32
2023-07-29 17:44:41.540770384,19.0,66.3,0.0,17,44,41
2023-07-30 02:29:50.095047528,20.2,73.4,0.0,02,29,50
2023-07-30 11:14:58.649324664,20.2,74.1,0.0,11,14,58
2023-07-30 20:00:07.203601800,19.9,68.8,0.0,20,00,07
2023-07-31 04:45:15.757878944,19.6,62.6,0.0,04,45,15
2023-07-31 13:30:24.312156080,19.1,62.6,0.0,13,30,24
2023-07-31 22:15:32.866433216,18.4,64.5,0.0,22,15,32
2023-08-01 07:00:41.420710360,18.3,70.0,0.048,07,00,41
2023-08-01 15:45:49.974987496,17.7,72.2,0.0,15,45,49
2023-08-02 00:30:58.529264632,17.8,62.2,0.0,00,30,58
2023-08-02 09:16:07.083541776,16.5,85.1,0.581,09,16,07
2023-08-02 18:01:15.637818912,17.0,77.2,0.157,18,01,15
2023-08-03 02:46:24.192096048,15.9,78.6,0.018,02,46,24
2023-08-03 11:31:32.746373192,16.9,81.8,0.0,11,31,32
2023-08-03 20:16:41.300650328,15.2,80.6,0.0,20,16,41
2023-08-04 05:01:49.854927464,15.6,79.3,0.018,05,01,49
2023-08-04 13:46:58.409204600,15.8,76.1,0.018,13,46,58
2023-08-04 22:32:06.963481744,15.0,71.8,0.018,22,32,06
2023-08-05 07:17:15.517758880,14.9,74.0,0.0,07,17,15
